Time,R0,HospitalLag,Dead,Susceptible,Hospital,RecoveredMild,RecoveredSevere,RecoveredTotal,Infected,Exposed,Sum,Run
2020-07-19 00:36:00.000002,1.5280000000000005,8,2.567549669264228,277481.9241266883,6.05146827378406,299.49742809427573,8.655217669067262,308.15264576334295,78.40171010144788,49.53139256234276,278000.00000000134,2
2020-07-20 00:36:00.000002,1.556,8,2.628594166698012,277469.79787285347,6.1252850874329905,306.0107866018259,8.881176086372957,314.8919626881989,80.563613016701,51.54902683836362,278000.0000000014,2
2020-07-21 00:36:00.000002,1.5840000000000005,8,2.690507134310002,277457.099306862,6.2026286319928134,312.6235012752694,9.10982153664017,321.73332281190955,82.9185429853467,53.72019928850755,278000.00000000116,2
2020-07-22 00:36:00.000002,1.612,8,2.753354703975667,277443.7844262522,6.284061099970158,319.3463998307327,9.341265995225337,328.68766582595805,85.47851318857029,56.05700594895256,278000.0000000013,2
2020-07-23 00:36:00.000002,1.6400000000000006,8,2.8172091870769385,277429.8055389793,6.370163284679771,326.1910634253142,9.575642167312429,335.7667055926267,88.25680638357989,58.57269893207263,278000.0000000012,2
2020-07-24 00:36:00.000002,1.6680000000000001,8,2.882149390780089,277415.11090741697,6.461537359789448,333.16987099710593,9.813104107146886,342.98297510425283,91.26808495091373,61.281800016093314,278000.000000001,2
2020-07-25 00:36:00.000002,1.6960000000000006,8,2.9482609816311087,277399.6443548682,6.55881000518446,340.296051157316,10.053827928271597,350.3498790855876,94.52851337426912,64.20022767806128,278000.00000000093,2
2020-07-26 00:36:00.000002,1.7240000000000002,8,3.0156368998163328,277383.34483046865,6.662635890143975,347.58374199119504,10.298012617988064,357.88175460918313,98.05589465094445,67.34543886988713,278000.00000000076,2
2020-07-27 00:36:00.000002,1.7519999999999998,8,3.0843778279071143,277366.14592785895,6.7737015306111354,355.04805920867165,10.545880969433414,365.5939401781051,101.86982225809282,70.73658706823068,278000.0000000008,2
2020-07-28 00:36:00.000002,1.7800000000000002,8,3.1545927184296745,277347.9753524194,6.89272954319079,362.70517317591026,10.797680645054879,373.5028538209652,105.9918494598711,74.39469837042297,278000.00000000093,2
2020-07-29 00:36:00.000002,1.8079999999999998,8,3.2263993851800854,277328.7543312323,7.0204833245042115,370.57239545625805,11.05368538587681,381.62608084213485,110.44567793270372,78.34286766660169,278000.000000001,2
2020-07-30 00:36:00.000002,1.8360000000000003,8,3.2999251638452374,277308.39695921814,7.157772190754006,378.6682755941968,11.314196381794126,389.9824719759909,115.25736791091373,82.60647719856193,278000.000000001,2
2020-07-31 00:36:00.000002,1.8639999999999999,8,3.375307648201238,277286.8094740914,7.305457018896031,387.0127089901506,11.579543819195901,398.59225280934646,120.45557231456281,87.21344012410046,278000.00000000093,2
2020-08-01 00:36:00.000002,1.8920000000000003,8,3.452695508949215,277263.88945188414,7.4644564377744365,395.6270568386696,11.850088623531708,407.4771454622013,126.07179761807893,92.19447204753823,278000.00000000093,2
2020-08-02 00:36:00.000002,1.92,8,3.532249403124853,277239.5249137732,7.635753625054942,404.5342792391723,12.126224415993716,416.660503655166,132.14069455555222,97.58339385849615,278000.00000000093,2
2020-08-03 00:36:00.000002,1.9480000000000004,8,3.6141429829930365,277213.59333380987,7.82040377390061,413.7590827388308,12.408379705315356,426.1674624441461,138.70038214070968,103.41746964811117,278000.000000001,2
2020-08-04 00:36:00.000002,1.976,8,3.698564014425725,277185.96053586947,8.019542302194235,423.3280837332682,12.697020337801314,436.02510407106956,145.79280891160434,109.73778395142386,278000.0000000009,2
2020-08-05 00:36:00.000003,2.0040000000000004,8,3.7857156159734573,277156.4794666977,8.234393886852985,433.26998933476784,12.99265223112889,446.2626415658968,153.46415579791665,116.58966310396787,278000.0000000007,2
2020-08-06 00:36:00.000003,2.032,8,3.8758176311952375,277124.98883030534,8.466282416547577,443.6157975220708,13.29582442022448,456.9116219422953,161.76528555928402,124.02314610770105,278000.00000000047,2
2020-08-07 00:36:00.000003,2.0600000000000005,8,3.9691081483257307,277091.3115671314,8.716641968088252,454.3990186134452,13.607132446655573,468.00615106010076,170.75224436404451,132.09351108522816,278000.0000000007,2
2020-08-08 00:36:00.000003,2.088,8,4.06584518305381,277055.253159336,8.987028925048213,465.6559203585585,13.927222126526702,479.5831424850852,180.48682177803198,140.86186417161156,278000.00000000076,2
2020-08-09 00:36:00.000003,2.1160000000000005,8,4.166308542084968,277016.59974125994,9.2791353720562,477.42579922838024,14.256793735871783,491.68259296425197,191.0371762225634,150.3957985608334,278000.00000000076,2
2020-08-10 00:36:00.000003,2.144,8,4.2708018872887665,276975.1159914703,9.594803914819883,489.75128079975354,14.596606657048538,504.3478874568021,202.47853385069374,160.7701324011778,278000.0000000007,2
2020-08-11 00:36:00.000003,2.1720000000000006,8,4.379655022620085,276930.5427798649,9.936044094582401,502.67865248689463,14.947484534719425,517.626137021614,214.89396979373305,172.0677353336929,278000.0000000006,2
2020-08-12 00:36:00.000003,2.2,8,4.4932264286830685,276882.5945399928,10.3050505866347,516.2582322708122,15.310320995718717,531.5685532665309,228.37528185990428,184.38045470498525,278000.0000000006,2
2020-08-13 00:36:00.000003,2.1533333333333324,8,4.611906072815987,276831.0089887414,10.70422339459712,530.5447775250813,15.686085993529877,546.230863518611,243.02381805905878,197.75764826687038,278000.0000000004,2
